ID_DEPARTAMENTO,DEPARTAMENTO,ID_MUNICIPIO,MUNICIPIO,Latitud,Longitud,LOCALIDAD,Solar_radiation_promedio,Wind_promedio,consumo_energia_promedio,tipo_cultivo,Desecho_Ton_promedio,Solar_norm,Wind_norm,Desecho_norm,Indice_Solar,Indice_Eolico,Indice_Biomasa,Energia_Prioritaria
0,CAUCA,19809,TIMBIQUÍ,2.702,-77.495,CHACÓN (TIMBIQUÍ - CAUCA),15190.25,1.108333349,4366.0,BANANO,26.98142916815621,0.772582958834358,0.2528517219459588,0.027753745140948173,3373.097198270807,1103.950618016056,121.17285128537972,Solar
5,ANTIOQUIA,5873,VIGIA DEL FUERTE,6.456,-76.699,LA PLAYA MURRI  (VIGÍA DEL FUERTE - ANTIOQUIA),17067.99219,0.758333325,8547.38,PALMA DE ACEITE,223.7033000588417,0.8680857726180883,0.17300380540589,0.23010657954136893,7419.8589711603945,1478.729266250196,1966.8083758403059,Solar
5,ANTIOQUIA,5873,VIGIA DEL FUERTE,6.456,-76.699,LOMA MURRI (VIGÍA DEL FUERTE - ANTIOQUIA),17067.99219,0.758333325,9954.88,PALMA DE ACEITE,223.7033000588417,0.8680857726180883,0.17300380540589,0.23010657954136893,8641.689696120355,1722.232122358986,2290.6833865447825,Solar
5,ANTIOQUIA,5873,VIGIA DEL FUERTE,6.456,-76.699,SAN ANTONIO DE PADUA (VIGÍA DEL FUERTE - ANTIOQUIA),17067.99219,0.758333325,6290.07,PALMA DE ACEITE,223.7033000588417,0.8680857726180883,0.17300380540589,0.23010657954136893,5460.320275771858,1088.2060462694265,1447.3864927757784,Solar
5,ANTIOQUIA,5873,VIGIA DEL FUERTE,6.456,-76.699,VEGAEZ (VIGÍA DEL FUERTE - ANTIOQUIA),17067.99219,0.758333325,4986.33,PALMA DE ACEITE,223.7033000588417,0.8680857726180883,0.17300380540589,0.23010657954136893,4328.562130578752,862.6540650095515,1147.3873407645142,Solar
5,ANTIOQUIA,5873,VIGIA DEL FUERTE,6.456,-76.699,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),17067.99219,0.758333325,124249.57,PALMA DE ACEITE,223.7033000588417,0.8680857726180883,0.17300380540589,0.23010657954136893,107859.28397091525,21495.64843004551,28590.643562185887,Solar
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,10.446,-75.467,ISLA FUERTE (CARTAGENA - BOLIVAR),19383.68359,3.583333254,79594.5,PALMA DE ACEITE,173.5878700017929,0.9858628805366068,0.8174904999453514,0.17855664626081866,78469.26304487095,65067.74759790027,14212.12698080673,Solar
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,10.446,-75.467,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),19383.68359,3.583333254,53001.87,PALMA DE ACEITE,173.5878700017929,0.9858628805366068,0.8174904999453514,0.17855664626081866,52252.57623202677,43328.525204338526,9463.836152751897,Solar
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,10.446,-75.467,ISLA MUCURA (CARTAGENA - BOLIVAR),19383.68359,3.583333254,9628.75,PALMA DE ACEITE,173.5878700017929,0.9858628805366068,0.8174904999453514,0.17855664626081866,9492.627210966852,7871.4116513488025,1719.2773076838575,Solar
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,10.446,-75.467,ISLA MUCURA (CARTAGENA DE INDIAS - BOLÍVAR),19383.68359,3.583333254,8811.04,PALMA DE ACEITE,173.5878700017929,0.9858628805366068,0.8174904999453514,0.17855664626081866,8686.477274923265,7202.9414946384895,1573.2697524699238,Solar
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,10.446,-75.467,SANTA CRUZ DEL ISLOTE (CARTAGENA - BOLIVAR),19383.68359,3.583333254,17683.5,PALMA DE ACEITE,173.5878700017929,0.9858628805366068,0.8174904999453514,0.17855664626081866,17433.506247969086,14456.09325578362,3157.506454153187,Solar
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,10.446,-75.467,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),19383.68359,3.583333254,15682.42,PALMA DE ACEITE,173.5878700017929,0.9858628805366068,0.8174904999453514,0.17855664626081866,15460.715754984893,12820.229366152978,2800.2003204535877,Solar
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,0.649,-74.274,REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),14565.9082,0.841666639,23111.93,PALMA DE ACEITE,799.8934338018298,0.7408286535946175,0.1920152083916205,0.8227895699407435,17121.979983873047,4437.8420552825455,19016.254945200566,Biomasa
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,0.649,-74.274,SANTA FE DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),14565.9082,0.841666639,5410.93,PALMA DE ACEITE,799.8934338018298,0.7408286535946175,0.1920152083916205,0.8227895699407435,4008.5719865947235,1038.980851542471,4452.056767679467,Biomasa
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,1.569,-74.264,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),15415.25,0.883333325,15541.36,PALMA DE ACEITE,799.8934338018298,0.7840265602061413,0.2015209165004555,0.8227895699407435,12184.839021725316,3131.9091108635193,12787.268910694274,Biomasa
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,1.569,-74.264,GUAYABAL (SAN VICENTE DEL CAGUÁN - CAQUETÁ),15415.25,0.883333325,8908.92,PALMA DE ACEITE,799.8934338018298,0.7840265602061413,0.2015209165004555,0.8227895699407435,6984.829902751696,1795.333723429238,7330.166455436489,Biomasa
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,1.569,-74.264,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),15415.25,0.883333325,6483.38,PALMA DE ACEITE,799.8934338018298,0.7840265602061413,0.2015209165004555,0.8227895699407435,5083.142119909292,1306.5366796207231,5334.457441962418,Biomasa
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,1.569,-74.264,VILLA LOBOS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),15415.25,0.883333325,18465.4,PALMA DE ACEITE,799.8934338018298,0.7840265602061413,0.2015209165004555,0.8227895699407435,14477.364044830481,3721.164331547511,15193.138524783806,Biomasa
19,CAUCA,19318,GUAPI,2.416,-77.694,LIMONES (GUAPI - CAUCA),15018.75,1.083333373,11823.94,PALMA DE ACEITE,369.42253479590784,0.7638603915665321,0.24714830520233103,0.37999687919234554,9031.839438259181,2922.26673181405,4493.060299757542,Solar
19,CAUCA,19318,GUAPI,2.416,-77.694,SAN ANTONIO DE GUAJUI (GUAPI - CAUCA),15018.75,1.083333373,15574.33,PALMA DE ACEITE,369.42253479590784,0.7638603915665321,0.24714830520233103,0.37999687919234554,11896.613812186388,3849.16926416182,5918.1967955117225,Solar
19,CAUCA,19418,LÓPEZ,3.004,-77.222,BETANIA - NAYA (LÓPEZ (MICAY) - CAUCA),15667.74121,0.933333337,8551.83,PALMA DE ACEITE,369.42253479590784,0.7968683769044489,0.2129277636759244,0.37999687919234554,6814.682891662773,1820.9220372366806,3249.6687113834764,Solar
19,CAUCA,19418,LÓPEZ,3.004,-77.222,BOCA GRANDE (LÓPEZ (MICAY) - CAUCA),15667.74121,0.933333337,4822.6,PALMA DE ACEITE,369.42253479590784,0.7968683769044489,0.2129277636759244,0.37999687919234554,3842.9774344593957,1026.865433103513,1832.5729495930057,Solar
19,CAUCA,19418,LÓPEZ,3.004,-77.222,BOCA GRANDE (LÓPEZ DE MICAY - CAUCA),15667.74121,0.933333337,4664.67,PALMA DE ACEITE,369.42253479590784,0.7968683769044489,0.2129277636759244,0.37999687919234554,3717.1280116948756,993.2377513861743,1772.5600424621584,Solar
19,CAUCA,19418,LÓPEZ,3.004,-77.222,DOS QUEBRADAS RÍO NAYA (LÓPEZ DE MICAY - CAUCA),15667.74121,0.933333337,5475.9,PALMA DE ACEITE,369.42253479590784,0.7968683769044489,0.2129277636759244,0.37999687919234554,4363.571545091071,1165.9711411129942,2080.8249107693646,Solar
19,CAUCA,19418,LÓPEZ,3.004,-77.222,ISLA DE GALLO (LOPEZ (MICAY) - CAUCA),15667.74121,0.933333337,4620.5,PALMA DE ACEITE,369.42253479590784,0.7968683769044489,0.2129277636759244,0.37999687919234554,3681.9303354870062,983.8327320646086,1755.7755803082325,Solar
19,CAUCA,19418,LÓPEZ,3.004,-77.222,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),15667.74121,0.933333337,4704.57,PALMA DE ACEITE,369.42253479590784,0.7968683769044489,0.2129277636759244,0.37999687919234554,3748.9230599333628,1001.7335691568436,1787.721917941933,Solar
19,CAUCA,19418,LÓPEZ,3.004,-77.222,LA CONCHA - CONCEPCIÓN NAYA (LOPEZ (MICAY) - CAUCA),15667.74121,0.933333337,2796.5,PALMA DE ACEITE,369.42253479590784,0.7968683769044489,0.2129277636759244,0.37999687919234554,2228.442416013291,595.4524911197226,1062.6612726613944,Solar
19,CAUCA,19418,LÓPEZ,3.004,-77.222,NOANAMITO (LOPEZ (MICAY) - CAUCA),15667.74121,0.933333337,9242.67,PALMA DE ACEITE,369.42253479590784,0.7968683769044489,0.2129277636759244,0.37999687919234554,7365.1914411634425,1968.021053494556,3512.1857554047165,Solar
19,CAUCA,19418,LÓPEZ,3.004,-77.222,NOANAMITO (LÓPEZ DE MICAY - CAUCA),15667.74121,0.933333337,8886.65,PALMA DE ACEITE,369.42253479590784,0.7968683769044489,0.2129277636759244,0.37999687919234554,7081.490361617921,1892.2145110706533,3376.8992664746575,Solar
19,CAUCA,19418,LÓPEZ,3.004,-77.222,RIO MAYA - DOS QUEBRADAS (LÓPEZ DE MICAY - CAUCA),15667.74121,0.933333337,5001.8,PALMA DE ACEITE,369.42253479590784,0.7968683769044489,0.2129277636759244,0.37999687919234554,3985.776247600673,1065.0220883542386,1900.668390344274,Solar
19,CAUCA,19418,LÓPEZ,3.004,-77.222,SAN ANTONIO DE CHUARE (LOPEZ (MICAY) - CAUCA),15667.74121,0.933333337,10320.25,PALMA DE ACEITE,369.42253479590784,0.7968683769044489,0.2129277636759244,0.37999687919234554,8223.880866748139,2197.467753076459,3921.662792484804,Solar
19,CAUCA,19418,LÓPEZ,3.004,-77.222,SAN ANTONIO DE CHUARE (LÓPEZ DE MICAY - CAUCA),15667.74121,0.933333337,8183.05,PALMA DE ACEITE,369.42253479590784,0.7968683769044489,0.2129277636759244,0.37999687919234554,6520.813771627951,1742.3985365482731,3109.5334622749233,Solar
19,CAUCA,19418,LÓPEZ,3.004,-77.222,SAN ISIDRO (LÓPEZ (MICAY) - CAUCA),15667.74121,0.933333337,1688.0,PALMA DE ACEITE,369.42253479590784,0.7968683769044489,0.2129277636759244,0.37999687919234554,1345.1138202147097,359.42206508496037,641.4347320766793,Solar
19,CAUCA,19418,LÓPEZ,3.004,-77.222,SAN ISIDRO (LÓPEZ DE MICAY - CAUCA),15667.74121,0.933333337,1288.0,PALMA DE ACEITE,369.42253479590784,0.7968683769044489,0.2129277636759244,0.37999687919234554,1026.3664694529302,274.2509596145906,489.435980399741,Solar
19,CAUCA,19418,LÓPEZ,3.004,-77.222,ZARAGOZA (LOPEZ (MICAY) - CAUCA),15667.74121,0.933333337,7575.5,PALMA DE ACEITE,369.42253479590784,0.7968683769044489,0.2129277636759244,0.37999687919234554,6036.676389239653,1613.0342737269652,2878.6663583216136,Solar
19,CAUCA,19418,LÓPEZ,3.004,-77.222,ZARAGOZA (LÓPEZ DE MICAY - CAUCA),15667.74121,0.933333337,12919.1,PALMA DE ACEITE,369.42253479590784,0.7968683769044489,0.2129277636759244,0.37999687919234554,10294.822248066266,2750.835071705635,4909.2176819738315,Solar
19,CAUCA,19809,TIMBIQUÍ,2.702,-77.495,CHACON (TIMBIQUÍ - CAUCA),15190.25,1.108333349,4675.57,PALMA DE ACEITE,369.42253479590784,0.772582958834358,0.2528517219459588,0.37999687919234554,3612.265704837159,1182.2259255788665,1776.702008445355,Solar
19,CAUCA,19809,TIMBIQUÍ,2.702,-77.495,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),15190.25,1.108333349,6723.11,PALMA DE ACEITE,369.42253479590784,0.772582958834358,0.2528517219459588,0.37999687919234554,5194.16021636886,1699.949940332095,2554.76081846685,Solar
19,CAUCA,19809,TIMBIQUÍ,2.702,-77.495,COTEJE (TIMBIQUÍ - CAUCA),15190.25,1.108333349,10292.2,PALMA DE ACEITE,369.42253479590784,0.772582958834358,0.2528517219459588,0.37999687919234554,7951.57832891498,2602.400492612197,3911.003880023459,Solar
19,CAUCA,19809,TIMBIQUÍ,2.702,-77.495,LOS BRAZOS (TIMBIQUÍ - CAUCA),15190.25,1.108333349,8724.97,PALMA DE ACEITE,369.42253479590784,0.772582958834358,0.2528517219459588,0.37999687919234554,6740.763138341008,2206.123688426832,3315.461371046839,Solar
19,CAUCA,19809,TIMBIQUÍ,2.702,-77.495,PUERTO SAIJA (TIMBIQUÍ - CAUCA),15190.25,1.108333349,36929.06,PALMA DE ACEITE,369.42253479590784,0.772582958834358,0.2528517219459588,0.37999687919234554,28530.762441771534,9337.576410845628,14032.927551506878,Solar
19,CAUCA,19809,TIMBIQUÍ,2.702,-77.495,SAN JOSE (TIMBIQUÍ - CAUCA),15190.25,1.108333349,11616.92,PALMA DE ACEITE,369.42253479590784,0.772582958834358,0.2528517219459588,0.37999687919234554,8975.03442614203,2937.3582257084477,4414.393345827143,Solar
19,CAUCA,19809,TIMBIQUÍ,2.702,-77.495,SANTA MARÍA (TIMBIQUÍ - CAUCA),15190.25,1.108333349,18233.34,PALMA DE ACEITE,369.42253479590784,0.772582958834358,0.2528517219459588,0.37999687919234554,14086.767766632853,4610.331415826128,6928.612297252962,Solar
19,CAUCA,19809,TIMBIQUÍ,2.702,-77.495,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),15190.25,1.108333349,5015.38,PALMA DE ACEITE,369.42253479590784,0.772582958834358,0.2528517219459588,0.37999687919234554,3874.7971200786624,1268.147469213323,1905.828747963706,Solar
27,CHOCÓ,27001,QUIBDÓ,5.941,-76.667,TAGACHI (QUIBDÓ - CHOCÓ),16583.31641,0.725000024,8008.22,PALMA DE ACEITE,972.172549366951,0.8434349440808521,0.16539924982376528,1.0,6754.412587887161,1324.5535804236736,8008.22,Biomasa
27,CHOCÓ,27006,ACANDÍ,8.435,-77.292,ACANDÍ (ACANDÍ - CHOCÓ),18501.55078,2.058333397,783237.83,PALMA DE ACEITE,972.172549366951,0.9409972083827801,0.46958177721522737,1.0,737024.6115297865,367794.2121935981,783237.83,Biomasa
27,CHOCÓ,27006,ACANDÍ,8.435,-77.292,CAPURGANA (ACANDÍ - CHOCÓ),18501.55078,2.058333397,367583.04,PALMA DE ACEITE,972.172549366951,0.9409972083827801,0.46958177721522737,1.0,345894.61448885576,172610.297197376,367583.04,Biomasa
27,CHOCÓ,27006,ACANDÍ,8.435,-77.292,SAN FRANCISCO (ACANDÍ - CHOCÓ),18501.55078,2.058333397,23129.58,PALMA DE ACEITE,972.172549366951,0.9409972083827801,0.46958177721522737,1.0,21764.870211066183,10861.22928264178,23129.58,Biomasa
27,CHOCÓ,27025,ALTO BAUDÓ,5.641,-77.088,CIUDAD BAUDO (ALTO BAUDO (PIE DE PATO) - CHOCO),16243.34961,1.066666722,60399.25,PALMA DE ACEITE,972.172549366951,0.826144079463782,0.24334602729720017,1.0,49898.48279155284,14697.917539230417,60399.25,Biomasa
27,CHOCÓ,27025,ALTO BAUDÓ,5.641,-77.088,CIUDAD BAUDO - PIE DE PATO (ALTO BAUDO - CHOCÓ),16243.34961,1.066666722,61547.75,PALMA DE ACEITE,972.172549366951,0.826144079463782,0.24334602729720017,1.0,50847.309266816985,14977.400451581252,61547.75,Biomasa
27,CHOCÓ,27025,ALTO BAUDÓ,5.641,-77.088,PLAYITA CATRU (ALTO BAUDO - CHOCÓ),16243.34961,1.066666722,706.33,PALMA DE ACEITE,972.172549366951,0.826144079463782,0.24334602729720017,1.0,583.5303476476531,171.88259946083141,706.33,Biomasa
27,CHOCÓ,27075,BAHÍA SOLANO,6.294,-77.358,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),17167.80859,1.483333349,898227.28,PALMA DE ACEITE,972.172549366951,0.8731624796934947,0.3384030552296553,1.0,784298.359133143,303962.85584262304,898227.28,Biomasa
27,CHOCÓ,27075,BAHÍA SOLANO,6.294,-77.358,CUPICA (BAHIA SOLANO (MUTIS) - CHOCO),17167.80859,1.483333349,89240.5,PALMA DE ACEITE,972.172549366951,0.8731624796934947,0.3384030552296553,1.0,77921.45626908731,30199.257850222053,89240.5,Biomasa
27,CHOCÓ,27075,BAHÍA SOLANO,6.294,-77.358,CUPICA (BAHÍA SOLANO - CHOCÓ),17167.80859,1.483333349,83264.74,PALMA DE ACEITE,972.172549366951,0.8731624796934947,0.3384030552296553,1.0,72703.64684943412,28177.04240890289,83264.74,Biomasa
27,CHOCÓ,27075,BAHÍA SOLANO,6.294,-77.358,EL VALLE (BAHIA SOLANO (MUTIS) - CHOCO),17167.80859,1.483333349,229283.0,PALMA DE ACEITE,972.172549366951,0.8731624796934947,0.3384030552296553,1.0,200201.31283156355,77590.06771222106,229283.0,Biomasa
27,CHOCÓ,27075,BAHÍA SOLANO,6.294,-77.358,EL VALLE (BAHÍA SOLANO - CHOCÓ),17167.80859,1.483333349,223052.89,PALMA DE ACEITE,972.172549366951,0.8731624796934947,0.3384030552296553,1.0,194761.4145352003,75481.77945380424,223052.89,Biomasa
27,CHOCÓ,27075,BAHÍA SOLANO,6.294,-77.358,MUTIS (BAHIA SOLANO (MUTIS) - CHOCO),17167.80859,1.483333349,945042.67,PALMA DE ACEITE,972.172549366951,0.8731624796934947,0.3384030552296553,1.0,825175.8011533611,319805.32685039093,945042.67,Biomasa
27,CHOCÓ,27077,BAJO BAUDÓ,5.014,-77.221,BELEN DE DOCAMPADO (BAJO BAUDÓ - CHOCÓ),16035.09961,1.141666651,11350.33,PALMA DE ACEITE,972.172549366951,0.8155523906385649,0.2604562777562204,1.0,9256.788766036621,2956.264703104761,11350.33,Biomasa
27,CHOCÓ,27077,BAJO BAUDÓ,5.014,-77.221,BUENAVISTA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),16035.09961,1.141666651,5804.61,PALMA DE ACEITE,972.172549366951,0.8155523906385649,0.2604562777562204,1.0,4733.96356222452,1511.8471144265343,5804.61,Biomasa
27,CHOCÓ,27077,BAJO BAUDÓ,5.014,-77.221,BUENAVISTA (BAJO BAUDO - CHOCÓ),16035.09961,1.141666651,5105.0,PALMA DE ACEITE,972.172549366951,0.8155523906385649,0.2604562777562204,1.0,4163.3949542098735,1329.629297945505,5105.0,Biomasa
27,CHOCÓ,27077,BAJO BAUDÓ,5.014,-77.221,FIRME DE USARGA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),16035.09961,1.141666651,1103.0,PALMA DE ACEITE,972.172549366951,0.8155523906385649,0.2604562777562204,1.0,899.5542868743371,287.2832743651111,1103.0,Biomasa
27,CHOCÓ,27077,BAJO BAUDÓ,5.014,-77.221,FIRME DE USARGA (BAJO BAUDÓ - CHOCÓ),16035.09961,1.141666651,1357.2,PALMA DE ACEITE,972.172549366951,0.8155523906385649,0.2604562777562204,1.0,1106.8677045746604,353.4912601707423,1357.2,Biomasa
27,CHOCÓ,27077,BAJO BAUDÓ,5.014,-77.221,GUINEAL (BAJO BAUDÓ (PIZARRO) - CHOCÓ),16035.09961,1.141666651,7821.58,PALMA DE ACEITE,972.172549366951,0.8155523906385649,0.2604562777562204,1.0,6378.908267570786,2037.1796129724983,7821.58,Biomasa
