ID_DEPARTAMENTO,DEPARTAMENTO,ID_MUNICIPIO,MUNICIPIO,Latitud,Longitud,LOCALIDAD,Solar_radiation_promedio,Wind_promedio,consumo_energia_promedio,tipo_cultivo,Desecho_Ton_promedio,Solar_norm,Wind_norm,Desecho_norm,Indice_Solar,Indice_Eolico,Indice_Biomasa,Energia_Prioritaria
52,NARIÑO,52390,LA TOLA,2.421,-78.213,SAN PABLO DEL MAR (LA TOLA - NARIÑO),14197.3418,1.133333325,5991.23,PALMA DE ACEITE,57.37079298496246,0.7220832004362476,0.2585551386895865,0.0590129735943692,4326.16653294966,1549.0633035712112,353.5602977877926,Solar
52,NARIÑO,52427,MAGÜÍ (Payán),1.909,-78.048,ALTO ESTERO (MAGÜI - NARIÑO),14471.99121,0.891666651,788.13,PALMA DE ACEITE,57.37079298496246,0.7360519931697386,0.20342205556708937,0.0590129735943692,580.104657376866,160.32302465409015,46.5098948789302,Solar
52,NARIÑO,52427,MAGÜÍ (Payán),1.909,-78.048,BRISAS DE HAMBURGO (MAGÜÍ - NARIÑO),14471.99121,0.891666651,1547.0,PALMA DE ACEITE,57.37079298496246,0.7360519931697386,0.20342205556708937,0.0590129735943692,1138.6724334335856,314.6939199622872,91.29307015048916,Solar
52,NARIÑO,52427,MAGÜÍ (Payán),1.909,-78.048,EL ROSARIO,14471.99121,0.891666651,202.5,PALMA DE ACEITE,57.37079298496246,0.7360519931697386,0.20342205556708937,0.0590129735943692,149.05052861687207,41.192966252335594,11.950127152859764,Solar
52,NARIÑO,52427,MAGÜÍ (Payán),1.909,-78.048,EL ROSARIO (MAGÜI - NARIÑO),14471.99121,0.891666651,0.0,PALMA DE ACEITE,57.37079298496246,0.7360519931697386,0.20342205556708937,0.0590129735943692,0.0,0.0,0.0,Solar
52,NARIÑO,52427,MAGÜÍ (Payán),1.909,-78.048,GUILPI,14471.99121,0.891666651,853.0,PALMA DE ACEITE,57.37079298496246,0.7360519931697386,0.20342205556708937,0.0590129735943692,627.852350173787,173.51901339872722,50.33806647599693,Solar
52,NARIÑO,52427,MAGÜÍ (Payán),1.909,-78.048,LA ISLA (MAGÜÍ - NARIÑO),14471.99121,0.891666651,326.6,PALMA DE ACEITE,57.37079298496246,0.7360519931697386,0.20342205556708937,0.0590129735943692,240.39458096923664,66.4376433482114,19.27363717592098,Solar
52,NARIÑO,52427,MAGÜÍ (Payán),1.909,-78.048,LA LOMA (MAGÜÍ - NARIÑO),14471.99121,0.891666651,767.7,PALMA DE ACEITE,57.37079298496246,0.7360519931697386,0.20342205556708937,0.0590129735943692,565.0671151564084,156.1671120588545,45.30425982839724,Solar
52,NARIÑO,52427,MAGÜÍ (Payán),1.909,-78.048,LAS LAJAS (MAGÜÍ - NARIÑO),14471.99121,0.891666651,1395.6,PALMA DE ACEITE,57.37079298496246,0.7360519931697386,0.20342205556708937,0.0590129735943692,1027.234161667687,283.8958207494299,82.35850594830166,Solar
52,NARIÑO,52473,MOSQUERA,2.445,-78.442,EL BAJITO DE ECHANDÍA (MOSQUERA - NARIÑO),13841.7832,1.483333349,3433.53,PALMA DE ACEITE,57.37079298496246,0.7039993298464283,0.3384030552296553,0.0590129735943692,2417.202819007607,1161.9170422226784,202.6228152254745,Solar
52,NARIÑO,52490,OLAYA HERRERA,2.293,-78.298,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),14279.41699,1.058333397,3644.94,PALMA DE ACEITE,57.37079298496246,0.726257581577907,0.2414448884587032,0.0590129735943692,2647.1653093965765,880.0521317386657,215.09874797306009,Solar
52,NARIÑO,52490,OLAYA HERRERA,2.293,-78.298,BOCAS DE PRIETA (OLAYA HERRERA - NARIÑO),14279.41699,1.058333397,3094.2,PALMA DE ACEITE,57.37079298496246,0.726257581577907,0.2414448884587032,0.0590129735943692,2247.1862089183596,747.0787738689195,182.59794289569717,Solar
52,NARIÑO,52490,OLAYA HERRERA,2.293,-78.298,SAN JOSÉ CALABAZAL (OLAYA HERRERA - NARIÑO),14279.41699,1.058333397,8066.79,PALMA DE ACEITE,57.37079298496246,0.726257581577907,0.2414448884587032,0.0590129735943692,5858.567396496845,1947.6852117697824,476.04526526132156,Solar
52,NARIÑO,52520,FRANCISCO PIZARRO,2.091,-78.594,SAN PEDRO DEL VINO ( FRANCISCO PIZARRO - NARIÑO),13543.95801,1.566666722,5531.0,PALMA DE ACEITE,57.37079298496246,0.6888518065004924,0.3574144716754622,0.0590129735943692,3810.039341754223,1976.8594428369813,326.40075695045607,Solar
52,NARIÑO,52520,FRANCISCO PIZARRO,2.091,-78.594,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),13543.95801,1.566666722,6245.9,PALMA DE ACEITE,57.37079298496246,0.6888518065004924,0.3574144716754622,0.0590129735943692,4302.499498221425,2232.3750486377694,368.58913177307056,Solar
52,NARIÑO,52621,ROBERTO PAYÁN (San José),1.9,-78.385,TAMAJE (ROBERTO PAYAN - NARIÑO),13893.6084,1.375,5052.5,PALMA DE ACEITE,57.37079298496246,0.7066351828678191,0.3136882220402206,0.0590129735943692,3570.274261439656,1584.9097418582146,298.1630490855504,Solar
52,NARIÑO,52696,SANTA BÁRBARA (Iscuandé),2.299,-77.873,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),14712.08301,1.008333325,6761.57,PALMA DE ACEITE,57.37079298496246,0.7482631702890004,0.230038027595021,0.0590129735943692,5059.433804330996,1555.4182262456661,399.02035186647896,Solar
52,NARIÑO,52696,SANTA BÁRBARA (Iscuandé),2.299,-77.873,LA ENSENADA (SANTA BÁRBARA - NARIÑO),14712.08301,1.008333325,6793.47,PALMA DE ACEITE,57.37079298496246,0.7482631702890004,0.230038027595021,0.0590129735943692,5083.303399463215,1562.7564393259474,400.90286572413936,Solar
52,NARIÑO,52696,SANTA BÁRBARA (Iscuandé),2.299,-77.873,SANTA RITA (SANTA BARBARA (ISCUANDÉ) - NARIÑO),14712.08301,1.008333325,8116.9,PALMA DE ACEITE,57.37079298496246,0.7482631702890004,0.230038027595021,0.0590129735943692,6073.577326918787,1867.1956661860258,479.0024053681354,Solar
52,NARIÑO,52696,SANTA BÁRBARA (Iscuandé),2.299,-77.873,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),14712.08301,1.008333325,4628.4,PALMA DE ACEITE,57.37079298496246,0.7482631702890004,0.230038027595021,0.0590129735943692,3463.261257365609,1064.7080069207952,273.1356469841784,Solar
52,NARIÑO,52696,SANTA BÁRBARA (Iscuandé),2.299,-77.873,SECADERO (SANTA BÁRBARA - NARIÑO),14712.08301,1.008333325,4576.0,PALMA DE ACEITE,57.37079298496246,0.7482631702890004,0.230038027595021,0.0590129735943692,3424.052267242466,1052.654014274816,270.0433671678335,Solar
52,NARIÑO,52835,TUMACO,1.638,-78.617,BOCAS DE CURAY (SAN ANDRÉS DE TUMACO - NARIÑO),13513.86621,1.516666651,8651.93,PALMA DE ACEITE,57.37079298496246,0.6873213239948949,0.3460076110399169,0.0590129735943692,5946.655982711151,2993.633630184588,510.5761166303308,Solar
52,NARIÑO,52835,TUMACO,1.638,-78.617,BOCAS DE CURAY (TUMACO - NARIÑO),13513.86621,1.516666651,10962.19,PALMA DE ACEITE,57.37079298496246,0.6873213239948949,0.3460076110399169,0.0590129735943692,7534.546944683597,3793.0011736656666,646.9114290064582,Solar
52,NARIÑO,52835,TUMACO,1.638,-78.617,CHAJAL (TUMACO - NARIÑO),13513.86621,1.516666651,24012.62,PALMA DE ACEITE,57.37079298496246,0.6873213239948949,0.3460076110399169,0.0590129735943692,16504.385770986293,8308.54928100933,1417.0561099916217,Solar
52,NARIÑO,52835,TUMACO,1.638,-78.617,PITAL DE LA COSTA (TUMACO - NARIÑO),13513.86621,1.516666651,28038.79,PALMA DE ACEITE,57.37079298496246,0.6873213239948949,0.3460076110399169,0.0590129735943692,19271.65826601482,9701.634744349913,1654.6523738880633,Solar
52,NARIÑO,52835,TUMACO,1.638,-78.617,PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO),13513.86621,1.516666651,4534.18,PALMA DE ACEITE,57.37079298496246,0.6873213239948949,0.3460076110399169,0.0590129735943692,3116.4386008311726,1568.8607898249704,267.575444612117,Solar
52,NARIÑO,52835,TUMACO,1.638,-78.617,SAN JOSÉ DEL GUAYABO (TUMACO - NARIÑO),13513.86621,1.516666651,2944.0,PALMA DE ACEITE,57.37079298496246,0.6873213239948949,0.3460076110399169,0.0590129735943692,2023.4739778409705,1018.6464069015153,173.73419426182292,Solar
52,NARIÑO,52835,TUMACO,1.638,-78.617,SAN JUAN COSTA (TUMACO - NARIÑO),13513.86621,1.516666651,30348.0,PALMA DE ACEITE,57.37079298496246,0.6873213239948949,0.3460076110399169,0.0590129735943692,20858.82754059707,10500.638979839398,1790.9257226419165,Solar
52,NARIÑO,52835,TUMACO,1.638,-78.617,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),13513.86621,1.516666651,32434.11,PALMA DE ACEITE,57.37079298496246,0.6873213239948949,0.3460076110399169,0.0590129735943692,22292.65542779606,11222.44891730588,1914.0332769868662,Solar
52,NARIÑO,52835,TUMACO,1.638,-78.617,SANTA ROSA (TUMACO - NARIÑO),13513.86621,1.516666651,3845.75,PALMA DE ACEITE,57.37079298496246,0.6873213239948949,0.3460076110399169,0.0590129735943692,2643.2659817533668,1330.6587701567605,226.94914320054536,Solar
52,NARIÑO,52835,TUMACO,1.638,-78.617,TABLÓN DULCE LA PAMPA (TUMACO - NARIÑO),13513.86621,1.516666651,3702.8,PALMA DE ACEITE,57.37079298496246,0.6873213239948949,0.3460076110399169,0.0590129735943692,2545.013398488297,1281.1969821586044,218.5132386252303,Solar
76,VALLE DEL CAUCA,76109,BUENAVENTURA,3.613,-77.089,GALVEZ (BUENAVENTURA - VALLE DEL CAUCA),15811.27539,1.399999976,4145.0,CAFE,103.62793064117432,0.8041685899673191,0.31939163878384835,0.10659417477756769,3333.2788054145376,1323.8783427590515,441.83285445301806,Solar
76,VALLE DEL CAUCA,76109,BUENAVENTURA,3.613,-77.089,HUMANES MAR (BUENAVENTURA - VALLE DEL CAUCA),15811.27539,1.399999976,6555.0,CAFE,103.62793064117432,0.8041685899673191,0.31939163878384835,0.10659417477756769,5271.325107235777,2093.612192228126,698.7248156669563,Solar
76,VALLE DEL CAUCA,76109,BUENAVENTURA,3.613,-77.089,PAPAYAL 1 (BUENAVENTURA - VALLE DEL CAUCA),15811.27539,1.399999976,9503.73,CAFE,103.62793064117432,0.8041685899673191,0.31939163878384835,0.10659417477756769,7642.6011535301095,3035.411899259223,1013.0422566588134,Solar
76,VALLE DEL CAUCA,76109,BUENAVENTURA,3.613,-77.089,PITAL (BUENAVENTURA - VALLE DEL CAUCA),15811.27539,1.399999976,2958.38,CAFE,103.62793064117432,0.8041685899673191,0.31939163878384835,0.10659417477756769,2379.0362731875175,944.8818363453613,315.3460747784607,Solar
76,VALLE DEL CAUCA,76109,BUENAVENTURA,3.613,-77.089,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),15811.27539,1.399999976,104897.38,CAFE,103.62793064117432,0.8041685899673191,0.31939163878384835,0.10659417477756769,84355.17816586606,33503.34610233208,11181.449657428933,Solar
76,VALLE DEL CAUCA,76109,BUENAVENTURA,3.613,-77.089,PUNTA BONITA,15811.27539,1.399999976,7646.75,CAFE,103.62793064117432,0.8041685899673191,0.31939163878384835,0.10659417477756769,6149.276165332597,2442.308013870392,815.0990059803657,Solar
76,VALLE DEL CAUCA,76109,BUENAVENTURA,3.613,-77.089,PUNTA BONITA (BUENAVENTURA - VALLE DEL CAUCA),15811.27539,1.399999976,8764.0,CAFE,103.62793064117432,0.8041685899673191,0.31939163878384835,0.10659417477756769,7047.733522473584,2799.148322301647,934.1913477506032,Solar
76,VALLE DEL CAUCA,76109,BUENAVENTURA,3.613,-77.089,PUNTA SOLDADO (BUENAVENTURA - VALLE DEL CAUCA),15811.27539,1.399999976,5544.0,CAFE,103.62793064117432,0.8041685899673191,0.31939163878384835,0.10659417477756769,4458.3106627788175,1770.7072454176553,590.9581049668353,Solar
76,VALLE DEL CAUCA,76109,BUENAVENTURA,3.613,-77.089,SAN FRANCISCO DE NAYA (BUENAVENTURA - VALLE DEL CAUCA),15811.27539,1.399999976,8748.5,CAFE,103.62793064117432,0.8041685899673191,0.31939163878384835,0.10659417477756769,7035.268909329091,2794.197751900497,932.5391380415509,Solar
76,VALLE DEL CAUCA,76109,BUENAVENTURA,3.613,-77.089,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),15811.27539,1.399999976,9263.39,CAFE,103.62793064117432,0.8041685899673191,0.31939163878384835,0.10659417477756769,7449.327274617363,2958.649312793913,987.4234126927727,Solar
76,VALLE DEL CAUCA,76109,BUENAVENTURA,3.613,-77.089,SAN ISIDRO - CALIMA (BUENAVENTURA - VALLE DEL CAUCA),15811.27539,1.399999976,3524.88,CAFE,103.62793064117432,0.8041685899673191,0.31939163878384835,0.10659417477756769,2834.5977794040036,1125.8171997164113,375.7316747899528,Solar
85,CASANARE,85430,TRINIDAD,5.37,-71.199,BOCAS DEL PAUTO (TRINIDAD - CASANARE),16339.75879,1.450000048,18879.9,PALMA DE ACEITE,297.06593132019043,0.8310474937948954,0.33079849964753055,0.3055691415208449,15690.093578098247,6245.442593495412,5769.1148349994,Solar
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,0.062,-75.068,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),14172.49121,0.858333349,5507.02,PALMA DE ACEITE,65.44999885559082,0.7208192882326315,0.19581749975682777,0.06732343851738033,3969.566236682867,1078.3708875108457,370.75152238398385,Solar
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,0.062,-75.068,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),14172.49121,0.858333349,1177804.4,PALMA DE ACEITE,65.44999885559082,0.7208192882326315,0.19581749975682777,0.06732343851738033,848984.1292852616,230634.71281059066,79293.84210890002,Solar
91,AMAZONAS,91001,LETICIA,-3.527,-70.048,LETICIA (LETICIA - AMAZONAS),13229.5918,1.083333373,4927862.74,BANANO,847.1099853515625,0.6728629994249443,0.24714830520233103,0.8713576472645465,3315776.503990825,1217912.9244607154,4293930.883169021,Biomasa
91,AMAZONAS,91540,PUERTO NARIÑO,-3.629,-70.475,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),13312.9248,1.041666627,149432.34,BANANO,847.1099853515625,0.6771013533498991,0.23764258340528263,0.8713576472645465,101180.83964824225,35511.48732189655,130209.01220763577,Biomasa
91,AMAZONAS,91798,TARAPACÁ,-2.449,-70.01,TARAPACA (TARAPACA (ANM) - AMAZONAS),13408.0918,1.091666698,35667.43,BANANO,847.1099853515625,0.6819415898465591,0.24904944404082796,0.8713576472645465,24323.103919940855,8882.953611865149,31079.0878887729,Biomasa
91,AMAZONAS,91798,TARAPACÁ,-2.449,-70.01,TARAPACA (TARAPACA - AMAZONAS),13408.0918,1.091666698,33048.25,BANANO,847.1099853515625,0.6819415898465591,0.24904944404082796,0.8713576472645465,22536.976146646546,8230.648289022292,28796.845366210546,Biomasa
94,GUAINÍA,94001,INÍRIDA,3.322,-68.46,CHORRO BOCON (INÍRIDA - GUAINÍA),15622.3584,1.058333278,6058.43,CAÑA PANELERA,33.65999984741211,0.7945601867410205,0.24144486131041348,0.03462348311452578,4813.787272157401,1462.7767911088483,209.76394880553644,Solar
94,GUAINÍA,94001,INÍRIDA,3.322,-68.46,INÍRIDA (INÍRIDA - GUAINÍA),15622.3584,1.058333278,2497007.84,CAÑA PANELERA,33.65999984741211,0.7945601867410205,0.24144486131041348,0.03462348311452578,1984023.015644192,602889.7116198151,86455.10878507848,Solar
94,GUAINÍA,94001,INÍRIDA,3.322,-68.46,LAGUNA COLORADA ALTA (INÍRIDA - GUAINÍA),15622.3584,1.058333278,9138.75,CAÑA PANELERA,33.65999984741211,0.7945601867410205,0.24144486131041348,0.03462348311452578,7261.286906579501,2206.504226300541,316.41535631287246,Solar
94,GUAINÍA,94343,BARRANCO MINAS,3.316,-69.402,BARRANCO MINAS (BARRANCO MINAS - GUAINÍA),15808.63379,1.141666651,101878.88,CAÑA PANELERA,33.65999984741211,0.8040342370011693,0.2604562777562204,0.03462348311452578,81914.10754733368,26534.993866772646,3527.4016814067986,Solar
94,GUAINÍA,94343,BARRANCO MINAS,3.316,-69.402,BARRANCOMINAS (BARRANCO MINAS - GUAINÍA),15808.63379,1.141666651,86010.0,CAÑA PANELERA,33.65999984741211,0.8040342370011693,0.2604562777562204,0.03462348311452578,69154.98472447057,22401.844449812514,2977.9657826803623,Solar
94,GUAINÍA,94343,BARRANCO MINAS,3.316,-69.402,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),15808.63379,1.141666651,71494.81,CAÑA PANELERA,33.65999984741211,0.8040342370011693,0.2604562777562204,0.03462348311452578,57484.275007893564,18621.2720914882,2475.399346811229,Solar
95,GUAVIARE,95200,MIRAFLORES,1.366,-72.021,MIRAFLORES (MIRAFLORES - GUAVIARE),14879.5166,0.958333313,113791.88,CAFE,0.0,0.7567789181121408,0.21863118041955218,0.0,86115.29583634656,24878.453046560033,0.0,Solar
97,VAUPÉS,97001,MITÚ,1.018,-70.421,MITÚ (MITÚ - VAUPÉS),14404.2666,1.0,1741992.17,BANANO,93.5,0.7326074889924076,0.22813688875652408,0.09617634242078152,1276196.509508135,397412.67390202597,167538.43543624025,Solar
97,VAUPÉS,97161,CARURÚ,1.055,-71.334,CARURÚ (CARURÚ - VAUPÉS),14620.93359,0.975000024,29370.15,BANANO,93.5,0.743627269721226,0.2224334720128963,0.09617634242078152,21840.444455802866,6532.904438039566,2824.7136033497163,Solar
97,VAUPÉS,97666,TARAIRA,-0.717,-69.911,TARAIRA (TARAIRA - VAUPÉS),13655.25879,1.024999976,40970.54,BANANO,93.5,0.6945126143168858,0.23384030550015183,0.09617634242078152,28454.556845374544,9580.56359010619,3940.396684204326,Solar
99,VICHADA,99001,PUERTO CARREÑO,5.839,-68.145,CASUARITO (PUERTO CARREÑO - VICHADA),16512.42578,1.558333278,37979.84,PALMA DE ACEITE,79.73181358973186,0.8398294146998985,0.3555133056886755,0.08201405567525104,31896.586797595788,13502.338467926984,3114.880712297126,Solar
99,VICHADA,99001,PUERTO CARREÑO,5.839,-68.145,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),16512.42578,1.558333278,3199756.19,PALMA DE ACEITE,79.73181358973186,0.8398294146998985,0.3555133056886755,0.08201405567525104,2687249.368230077,1137555.9005047015,262424.98231388914,Solar
99,VICHADA,99524,LA PRIMAVERA,5.525,-69.614,LA PRIMAVERA (LA PRIMAVERA - VICHADA),16338.2666,1.524999976,492704.18,PALMA DE ACEITE,79.73181358973186,0.8309716003392023,0.34790874987841386,0.08201405567525104,409423.1809484144,171416.095323669,40408.66804994891,Solar
99,VICHADA,99624,SANTA ROSALÍA,4.983,-70.655,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),16494.68359,1.483333349,201572.91,PALMA DE ACEITE,79.73181358973186,0.8389270389229099,0.3384030552296553,0.08201405567525104,169104.9645133742,68212.88859553233,16531.811863362367,Solar
99,VICHADA,99773,CUMARIBO,4.265,-69.525,CUMARIBO (CUMARIBO - VICHADA),15888.74121,1.291666627,431583.83,PALMA DE ACEITE,79.73181358973186,0.8081085364740671,0.29467680559441367,0.08201405567525104,348766.5772271726,127177.74437060248,35395.94026215808,Solar
